trophic_means,trophic_vars,index,fnr,numspecies
3.1506293,1.4768772,3,0.1,100.0
3.021654,1.4238745,3,0.1,100.0
3.1135461,1.4104652,3,0.1,100.0
3.0518095,1.3742685,3,0.1,100.0
2.9987833,1.4858903,3,0.1,100.0
3.0502763,1.4757849,3,0.1,100.0
2.9580002,1.3680409,3,0.1,100.0
3.0960355,1.4150134,3,0.1,100.0
3.06411,1.4863832,3,0.1,100.0
3.1428006,1.4594505,3,0.1,100.0
3.1480212,1.4671283,3,0.1,100.0
3.215287,1.5485426,3,0.1,100.0
3.0862517,1.4563429,3,0.1,100.0
3.4183545,1.7173319,3,0.1,100.0
3.1147146,1.4400864,3,0.1,100.0
2.8538303,1.4020262,3,0.1,100.0
3.2206511,1.58421,3,0.1,100.0
3.0987813,1.5260789,3,0.1,100.0
3.024693,1.445282,3,0.1,100.0
3.0106301,1.4097965,3,0.1,100.0
3.0107832,1.398607,3,0.1,100.0
3.142917,1.4569266,3,0.1,100.0
2.9914515,1.4155034,3,0.1,100.0
3.1723928,1.4743017,3,0.1,100.0
3.012121,1.393402,3,0.1,100.0
2.952554,1.3921993,3,0.1,100.0
2.9827263,1.4717869,3,0.1,100.0
2.9512844,1.3732057,3,0.1,100.0
3.1540742,1.5196412,3,0.1,100.0
2.9000082,1.3090945,3,0.1,100.0
3.0846696,1.4450936,3,0.1,100.0
3.0297067,1.357741,3,0.1,100.0
3.1348,1.5496745,3,0.1,100.0
3.2005515,1.5231076,3,0.1,100.0
3.1270685,1.4408196,3,0.1,100.0
3.0318897,1.4196543,3,0.1,100.0
3.0696907,1.4258988,3,0.1,100.0
3.1283317,1.5121717,3,0.1,100.0
2.9159522,1.357393,3,0.1,100.0
3.057043,1.4896545,3,0.1,100.0
3.0893824,1.541751,4,0.15,100.0
3.0444412,1.4989638,4,0.15,100.0
3.1500134,1.4811008,4,0.15,100.0
2.9315188,1.3990264,4,0.15,100.0
3.0078974,1.551642,4,0.15,100.0
2.9287882,1.4686692,4,0.15,100.0
3.0334353,1.3537483,4,0.15,100.0
3.1720912,1.5433435,4,0.15,100.0
3.07546,1.4714397,4,0.15,100.0
3.0152092,1.4535586,4,0.15,100.0
2.8912983,1.4216119,4,0.15,100.0
3.0851178,1.5125962,4,0.15,100.0
2.8508365,1.415824,4,0.15,100.0
3.0843027,1.4809493,4,0.15,100.0
3.0162113,1.4447727,4,0.15,100.0
2.9778783,1.4201877,4,0.15,100.0
3.090447,1.5214251,4,0.15,100.0
3.0906785,1.4911864,4,0.15,100.0
2.984376,1.3680844,4,0.15,100.0
2.9115763,1.3519999,4,0.15,100.0
3.1196053,1.5251075,4,0.15,100.0
3.1926103,1.6194928,4,0.15,100.0
3.0923834,1.426069,4,0.15,100.0
3.0450616,1.5011994,4,0.15,100.0
2.9862359,1.4772015,4,0.15,100.0
3.048096,1.4060812,4,0.15,100.0
3.1506422,1.4941907,4,0.15,100.0
3.1299076,1.5256476,4,0.15,100.0
3.14527,1.5795637,4,0.15,100.0
3.0723693,1.4156284,4,0.15,100.0
3.0846906,1.446531,4,0.15,100.0
3.0673022,1.3981755,4,0.15,100.0
3.1351423,1.501137,4,0.15,100.0
2.926308,1.4284836,4,0.15,100.0
3.0389817,1.5632856,4,0.15,100.0
2.997296,1.4381328,4,0.15,100.0
3.3717737,1.9006602,4,0.15,100.0
3.1493528,1.6188943,4,0.15,100.0
3.1605203,1.572832,4,0.15,100.0
2.9826238,1.4742353,4,0.15,100.0
3.047329,1.4715021,4,0.15,100.0
3.2965696,1.584173,4,0.15,100.0
3.1105268,1.4336734,4,0.15,100.0
3.009266,1.3551441,4,0.15,100.0
3.0678167,1.4748132,4,0.15,100.0
3.097021,1.3725147,4,0.15,100.0
2.913862,1.3740989,4,0.15,100.0
3.213553,1.623846,4,0.15,100.0
3.384555,1.6412294,4,0.15,100.0
3.189708,1.6842996,4,0.15,100.0
3.195821,1.7963873,5,0.2,100.0
3.1006904,1.4989665,5,0.2,100.0
2.868396,1.3405361,5,0.2,100.0
3.0738468,1.5491018,5,0.2,100.0
2.7855814,1.3484348,5,0.2,100.0
3.386543,1.8106915,5,0.2,100.0
3.1944304,1.5655572,5,0.2,100.0
2.995392,1.5367936,5,0.2,100.0
3.290534,1.6289266,5,0.2,100.0
3.1391103,1.5211682,5,0.2,100.0
3.270942,1.5944663,5,0.2,100.0
2.778371,1.329141,5,0.2,100.0
3.0250838,1.4305153,5,0.2,100.0
2.9265134,1.434121,5,0.2,100.0
2.999793,1.463093,5,0.2,100.0
3.1640577,1.5387005,5,0.2,100.0
2.959627,1.3386966,5,0.2,100.0
3.1022024,1.4715098,5,0.2,100.0
2.8211453,1.3692201,5,0.2,100.0
3.0574057,1.4737557,5,0.2,100.0
3.101341,1.5123683,5,0.2,100.0
2.8389294,1.2996383,5,0.2,100.0
2.7245092,1.3413203,5,0.2,100.0
3.167115,1.7498448,5,0.2,100.0
2.9970264,1.3288356,5,0.2,100.0
2.8652976,1.4284289,5,0.2,100.0
2.8456275,1.2594001,5,0.2,100.0
3.2774124,1.5653133,5,0.2,100.0
2.9386404,1.4074917,5,0.2,100.0
3.0170956,1.5973672,5,0.2,100.0
3.158189,1.6588858,5,0.2,100.0
2.8528337,1.417564,5,0.2,100.0
2.8803382,1.3961872,5,0.2,100.0
3.0316048,1.4071459,5,0.2,100.0
3.015157,1.5434563,5,0.2,100.0
3.1364467,1.5738899,5,0.2,100.0
3.1873555,1.5057731,5,0.2,100.0
2.9288192,1.4061929,5,0.2,100.0
3.0880795,1.5083437,5,0.2,100.0
3.08801,1.6561365,5,0.2,100.0
2.8939545,1.3565,5,0.2,100.0
3.110191,1.6105313,5,0.2,100.0
3.0216508,1.3888384,5,0.2,100.0
3.006378,1.4448129,5,0.2,100.0
3.01297,1.4583551,5,0.2,100.0
2.988513,1.4616915,5,0.2,100.0
2.9966748,1.3875126,5,0.2,100.0
2.7968538,1.4955268,5,0.2,100.0
2.98195,1.3289058,5,0.2,100.0
2.893525,1.4582927,5,0.2,100.0
2.976491,1.56946,6,0.25,100.0
3.0837033,1.5651213,6,0.25,100.0
3.0848336,1.5101372,6,0.25,100.0
3.2797322,1.6843873,6,0.25,100.0
2.9338174,1.4463972,6,0.25,100.0
2.9968398,1.5262983,6,0.25,100.0
2.9709356,1.339282,6,0.25,100.0
2.9738317,1.4194875,6,0.25,100.0
3.016185,1.4764913,6,0.25,100.0
2.9168427,1.4049749,6,0.25,100.0
3.4072316,1.7001874,6,0.25,100.0
3.098607,1.6454021,6,0.25,100.0
2.9445722,1.4903281,6,0.25,100.0
3.0156312,1.6188805,6,0.25,100.0
2.9608128,1.5747894,6,0.25,100.0
3.3060193,1.864478,6,0.25,100.0
2.854176,1.3635275,6,0.25,100.0
2.989538,1.4817934,6,0.25,100.0
2.8163204,1.4098026,6,0.25,100.0
3.003447,1.5031309,6,0.25,100.0
3.0034504,1.392178,6,0.25,100.0
3.1094284,1.8161272,6,0.25,100.0
2.8296404,1.3184284,6,0.25,100.0
2.9841816,1.5223494,6,0.25,100.0
3.0484533,1.5566727,6,0.25,100.0
2.921869,1.4765975,6,0.25,100.0
2.8593957,1.4022582,6,0.25,100.0
2.924878,1.3711193,6,0.25,100.0
2.891076,1.4736799,6,0.25,100.0
3.0942738,1.6161363,6,0.25,100.0
2.938013,1.5583293,6,0.25,100.0
3.1003392,1.711869,6,0.25,100.0
3.0607684,1.5357664,6,0.25,100.0
2.9820402,1.5866883,6,0.25,100.0
2.9290805,1.4371349,6,0.25,100.0
2.8113136,1.2390342,6,0.25,100.0
3.1409872,1.4549366,6,0.25,100.0
2.951001,1.4577855,6,0.25,100.0
2.930642,1.4625264,6,0.25,100.0
3.0146003,1.4938283,6,0.25,100.0
2.9140851,1.4687697,6,0.25,100.0
3.0398436,1.4717983,6,0.25,100.0
2.826677,1.2731988,6,0.25,100.0
3.0210698,1.4056673,6,0.25,100.0
3.1000907,1.5321062,6,0.25,100.0
3.0082512,1.4344084,6,0.25,100.0
2.7364526,1.3148423,6,0.25,100.0
2.808182,1.3806393,6,0.25,100.0
3.0971475,1.6862686,6,0.25,100.0
3.0327737,1.5118036,6,0.25,100.0
2.892137,1.2966895,7,0.3,100.0
2.7998068,1.3729553,7,0.3,100.0
2.8848073,1.4297239,7,0.3,100.0
3.0428216,1.4229891,7,0.3,100.0
2.9889793,1.3634484,7,0.3,100.0
3.0960257,1.4989762,7,0.3,100.0
2.9329107,1.4027251,7,0.3,100.0
3.1760204,1.7628031,7,0.3,100.0
2.7489312,1.3209532,7,0.3,100.0
3.0319126,1.5832697,7,0.3,100.0
3.011602,1.6602403,7,0.3,100.0
2.9680707,1.6397275,7,0.3,100.0
2.9321554,1.3812236,7,0.3,100.0
2.9440017,1.3663595,7,0.3,100.0
3.0498824,1.5815991,7,0.3,100.0
3.0831654,1.6614983,7,0.3,100.0
2.7122731,1.3212991,7,0.3,100.0
2.9692605,1.4866685,7,0.3,100.0
2.9852095,1.6377412,7,0.3,100.0
2.77897,1.3893323,7,0.3,100.0
2.752877,1.3561089,7,0.3,100.0
3.031298,1.450689,7,0.3,100.0
2.967995,1.6049595,7,0.3,100.0
3.0655167,1.4902718,7,0.3,100.0
3.1169727,1.6275567,7,0.3,100.0
2.9370892,1.5221372,7,0.3,100.0
2.8958492,1.5141934,7,0.3,100.0
2.7361655,1.3797374,7,0.3,100.0
3.072534,1.6637461,7,0.3,100.0
2.9425998,1.4600499,7,0.3,100.0
2.9152005,1.559409,7,0.3,100.0
2.7242155,1.2865771,7,0.3,100.0
2.839699,1.3568019,7,0.3,100.0
2.601854,1.1527009,7,0.3,100.0
2.9273133,1.4834899,7,0.3,100.0
2.8168736,1.3131189,7,0.3,100.0
3.0221019,1.4734068,7,0.3,100.0
3.0046744,1.512287,7,0.3,100.0
2.8764606,1.4949261,7,0.3,100.0
2.8023324,1.3087255,7,0.3,100.0
2.796325,1.2873703,7,0.3,100.0
3.0510154,1.6381342,7,0.3,100.0
2.9822872,1.5190679,7,0.3,100.0
2.7565618,1.3325619,7,0.3,100.0
2.9267473,1.499236,7,0.3,100.0
2.89159,1.4445981,7,0.3,100.0
3.0474277,1.6378666,7,0.3,100.0
3.1023817,1.7760651,7,0.3,100.0
3.107269,1.7052361,7,0.3,100.0
3.0574117,1.6038605,7,0.3,100.0
2.6083114,1.3005198,8,0.35,100.0
3.1156223,1.6847914,8,0.35,100.0
2.7940128,1.3867435,8,0.35,100.0
2.9006782,1.5617878,8,0.35,100.0
3.1133163,1.6237797,8,0.35,100.0
2.7920947,1.3274881,8,0.35,100.0
2.8937175,1.5106834,8,0.35,100.0
2.8994067,1.5178759,8,0.35,100.0
3.1241288,1.7224061,8,0.35,100.0
2.7942634,1.2876376,8,0.35,100.0
2.8811986,1.4152479,8,0.35,100.0
2.9528787,1.4266286,8,0.35,100.0
3.253542,1.7301669,8,0.35,100.0
3.098687,1.4742578,8,0.35,100.0
2.9470847,1.7192264,8,0.35,100.0
3.1454213,1.5901173,8,0.35,100.0
2.8838794,1.4246289,8,0.35,100.0
2.938172,1.4193214,8,0.35,100.0
3.1861286,1.7385273,8,0.35,100.0
2.9775608,1.4737946,8,0.35,100.0
3.1257095,1.5379381,8,0.35,100.0
2.9556072,1.6431326,8,0.35,100.0
2.7580557,1.2994105,8,0.35,100.0
2.8779385,1.5013629,8,0.35,100.0
2.967311,1.4562489,8,0.35,100.0
2.4707417,1.2492326,8,0.35,100.0
2.9646988,1.5261439,8,0.35,100.0
2.9370577,1.4842991,8,0.35,100.0
2.8916156,1.4282522,8,0.35,100.0
2.9050295,1.6100003,8,0.35,100.0
2.876416,1.4138914,8,0.35,100.0
3.1378374,1.6633515,8,0.35,100.0
2.7177088,1.1996499,8,0.35,100.0
2.7517023,1.4467264,8,0.35,100.0
2.6329882,1.1966041,8,0.35,100.0
2.9158854,1.5666585,8,0.35,100.0
3.2816007,1.7112631,8,0.35,100.0
3.0107062,1.4687538,8,0.35,100.0
2.8149893,1.4434985,8,0.35,100.0
2.9658246,1.614854,8,0.35,100.0
2.8491032,1.4926355,8,0.35,100.0
2.7566278,1.4229689,8,0.35,100.0
3.1252058,1.7313194,8,0.35,100.0
2.8701463,1.5012903,8,0.35,100.0
3.041945,1.5563595,8,0.35,100.0
2.8058531,1.3567965,8,0.35,100.0
2.7712734,1.3425282,8,0.35,100.0
3.0816298,1.5321834,8,0.35,100.0
2.6389835,1.4178975,8,0.35,100.0
2.762423,1.3758588,8,0.35,100.0
2.6964984,1.3426372,9,0.4,100.0
2.809017,1.739281,9,0.4,100.0
2.4197156,1.1652985,9,0.4,100.0
2.770371,1.2998004,9,0.4,100.0
2.6740825,1.3680564,9,0.4,100.0
2.5253255,1.2799606,9,0.4,100.0
3.0672634,1.6978334,9,0.4,100.0
2.9693177,1.5920868,9,0.4,100.0
2.9093785,1.5906762,9,0.4,100.0
2.8172212,1.4555597,9,0.4,100.0
2.854158,1.4262768,9,0.4,100.0
3.1305897,1.6906197,9,0.4,100.0
2.6958802,1.3421596,9,0.4,100.0
2.914342,1.4058169,9,0.4,100.0
3.161939,1.879591,9,0.4,100.0
2.6442113,1.2671363,9,0.4,100.0
3.0346577,1.6549777,9,0.4,100.0
2.8955855,1.4833021,9,0.4,100.0
2.6894023,1.3964046,9,0.4,100.0
2.7642815,1.2932832,9,0.4,100.0
2.934723,1.6367627,9,0.4,100.0
2.538265,1.3607689,9,0.4,100.0
2.8951123,1.7168796,9,0.4,100.0
2.8560743,1.3986869,9,0.4,100.0
2.8752682,1.5321102,9,0.4,100.0
2.6610425,1.298707,9,0.4,100.0
3.0573938,1.5306232,9,0.4,100.0
2.6747055,1.3275073,9,0.4,100.0
3.341128,1.884506,9,0.4,100.0
2.843457,1.5175812,9,0.4,100.0
2.71678,1.6057913,9,0.4,100.0
2.8137057,1.431863,9,0.4,100.0
2.9203866,1.6493446,9,0.4,100.0
2.682584,1.1103888,9,0.4,100.0
3.2749896,1.9047589,9,0.4,100.0
3.007267,1.6415597,9,0.4,100.0
3.2239816,1.6315012,9,0.4,100.0
2.6762633,1.3497581,9,0.4,100.0
3.2380607,1.7703764,9,0.4,100.0
2.4990666,1.2517197,9,0.4,100.0
2.9195051,1.4146816,9,0.4,100.0
2.5676098,1.250709,9,0.4,100.0
2.924418,1.512668,9,0.4,100.0
2.7802074,1.4531379,9,0.4,100.0
2.6310494,1.2054629,9,0.4,100.0
2.9642794,1.8349243,9,0.4,100.0
3.0691893,2.067865,9,0.4,100.0
2.8837256,1.3453215,9,0.4,100.0
2.9234684,1.4843131,9,0.4,100.0
2.7095885,1.3243579,9,0.4,100.0
2.7294118,1.2653762,10,0.45,100.0
2.8843613,1.490012,10,0.45,100.0
3.1820652,1.6538265,10,0.45,100.0
2.6193118,1.4364351,10,0.45,100.0
2.8481305,1.5631456,10,0.45,100.0
2.7932425,1.4746947,10,0.45,100.0
2.9931593,1.4313799,10,0.45,100.0
2.7297065,1.556421,10,0.45,100.0
2.8655965,1.431089,10,0.45,100.0
2.582621,1.4037027,10,0.45,100.0
2.382216,1.1572497,10,0.45,100.0
2.8624034,1.4631475,10,0.45,100.0
2.8137903,1.2785189,10,0.45,100.0
2.6875265,1.3435161,10,0.45,100.0
2.7464283,1.5616914,10,0.45,100.0
3.0324974,1.5974666,10,0.45,100.0
2.8113353,1.6017872,10,0.45,100.0
2.9304335,1.543823,10,0.45,100.0
2.8494985,1.5470941,10,0.45,100.0
2.98012,1.8640276,10,0.45,100.0
2.8694139,1.635486,10,0.45,100.0
2.8753905,1.508248,10,0.45,100.0
2.8096125,1.5025994,10,0.45,100.0
2.643378,1.5168597,10,0.45,100.0
2.791611,1.39809,10,0.45,100.0
2.6793423,1.3655326,10,0.45,100.0
2.78588,1.3716698,10,0.45,100.0
3.1204555,2.0309665,10,0.45,100.0
2.770058,1.4570295,10,0.45,100.0
2.9267676,1.5488791,10,0.45,100.0
2.8341796,1.5153896,10,0.45,100.0
2.874225,1.5323849,10,0.45,100.0
2.515905,1.1863139,10,0.45,100.0
2.6631255,1.2857934,10,0.45,100.0
2.67954,1.2595037,10,0.45,100.0
2.9822164,1.5527791,10,0.45,100.0
2.7591279,1.4338588,10,0.45,100.0
2.807397,1.5468161,10,0.45,100.0
2.6408117,1.2397074,10,0.45,100.0
2.7200923,1.2666777,10,0.45,100.0
2.9191566,1.6235791,10,0.45,100.0
2.8873367,1.5301114,10,0.45,100.0
2.7049868,1.3889439,10,0.45,100.0
2.6691916,1.4250224,10,0.45,100.0
2.6535149,1.5093973,10,0.45,100.0
2.9160714,1.5794886,10,0.45,100.0
2.5002232,1.2007412,10,0.45,100.0
3.0098894,1.8798491,10,0.45,100.0
2.64817,1.3814085,10,0.45,100.0
2.7335918,1.3796097,10,0.45,100.0
2.920936,1.5524892,11,0.5,100.0
2.714007,1.3880063,11,0.5,100.0
2.445703,1.249261,11,0.5,100.0
2.7707777,1.5402981,11,0.5,100.0
2.9680755,1.5385692,11,0.5,100.0
2.44431,1.2667208,11,0.5,100.0
2.6403615,1.8133476,11,0.5,100.0
2.6984034,1.3804553,11,0.5,100.0
2.6039622,1.3215028,11,0.5,100.0
2.9914887,2.0950086,11,0.5,100.0
2.8519077,1.4163256,11,0.5,100.0
2.6207013,1.49375,11,0.5,100.0
2.8447502,1.5535624,11,0.5,100.0
2.6285322,1.1730791,11,0.5,100.0
2.6000493,1.3220676,11,0.5,100.0
2.626103,1.3594316,11,0.5,100.0
2.7977455,1.3648279,11,0.5,100.0
2.6475472,1.2139949,11,0.5,100.0
2.999349,1.6129621,11,0.5,100.0
2.352983,1.1785651,11,0.5,100.0
2.6608887,1.4085033,11,0.5,100.0
2.8228898,1.3924247,11,0.5,100.0
2.7788591,1.5271515,11,0.5,100.0
2.8162096,1.5174127,11,0.5,100.0
2.8487692,1.9727334,11,0.5,100.0
2.533669,1.4352943,11,0.5,100.0
2.687378,1.3902841,11,0.5,100.0
2.7372806,1.3610245,11,0.5,100.0
2.5953429,1.3259315,11,0.5,100.0
2.7820482,1.5652374,11,0.5,100.0
2.7655673,1.6057304,11,0.5,100.0
2.7549276,1.4075395,11,0.5,100.0
2.6902792,1.3540788,11,0.5,100.0
2.5842044,1.1790934,11,0.5,100.0
2.7718408,1.4387126,11,0.5,100.0
2.8292148,1.5164701,11,0.5,100.0
2.7792335,1.5335191,11,0.5,100.0
2.7055182,1.4846456,11,0.5,100.0
2.7127352,1.6252084,11,0.5,100.0
2.8186796,1.4946731,11,0.5,100.0
2.7007103,1.851677,11,0.5,100.0
2.6148057,1.3335863,11,0.5,100.0
3.0700314,1.9766651,11,0.5,100.0
2.6756582,1.221703,11,0.5,100.0
2.7740946,1.365249,11,0.5,100.0
2.8096893,1.6260741,11,0.5,100.0
2.8421392,1.5233996,11,0.5,100.0
3.1561263,1.7770984,11,0.5,100.0
2.7817106,1.5101655,11,0.5,100.0
2.757026,1.5464906,11,0.5,100.0
2.6632607,1.6589867,12,0.55,100.0
2.537098,1.1496233,12,0.55,100.0
2.6417468,1.3611029,12,0.55,100.0
2.693874,1.6534379,12,0.55,100.0
2.7437737,1.4146831,12,0.55,100.0
2.527325,1.1432096,12,0.55,100.0
2.5872138,1.4412625,12,0.55,100.0
2.6134543,1.6794977,12,0.55,100.0
3.2280529,2.0099938,12,0.55,100.0
2.5029366,1.2655349,12,0.55,100.0
2.39886,1.1617515,12,0.55,100.0
2.4240918,1.2553144,12,0.55,100.0
2.6633134,1.4317701,12,0.55,100.0
2.8564665,1.758691,12,0.55,100.0
2.8773892,1.6215063,12,0.55,100.0
2.7737741,1.5561794,12,0.55,100.0
2.7816973,1.5781296,12,0.55,100.0
2.546512,1.2950569,12,0.55,100.0
2.7665043,1.4821259,12,0.55,100.0
2.7535908,1.4879076,12,0.55,100.0
2.6642365,1.6660925,12,0.55,100.0
2.4839468,1.2243376,12,0.55,100.0
3.0025575,1.8362921,12,0.55,100.0
2.6337824,1.4597609,12,0.55,100.0
2.7980857,1.6707178,12,0.55,100.0
2.8882692,1.5832813,12,0.55,100.0
2.872424,1.6024575,12,0.55,100.0
2.9617958,1.8984063,12,0.55,100.0
2.521431,1.1029491,12,0.55,100.0
2.666657,1.3838774,12,0.55,100.0
2.7186635,1.4876475,12,0.55,100.0
2.5759828,1.2724814,12,0.55,100.0
2.7771795,1.7120583,12,0.55,100.0
2.7277348,1.53198,12,0.55,100.0
2.633435,1.5320791,12,0.55,100.0
2.6799004,1.4319135,12,0.55,100.0
2.7335775,1.5793093,12,0.55,100.0
3.1006331,1.7668401,12,0.55,100.0
2.6066928,1.2404437,12,0.55,100.0
2.68869,1.4687389,12,0.55,100.0
2.5946088,1.3693466,12,0.55,100.0
2.8164594,1.5805997,12,0.55,100.0
2.846498,1.8467498,12,0.55,100.0
2.6390045,1.4129066,12,0.55,100.0
2.804301,1.496396,12,0.55,100.0
2.6252341,1.4425136,12,0.55,100.0
2.8195224,1.3461999,12,0.55,100.0
2.973462,1.707433,12,0.55,100.0
2.7656255,1.5186583,12,0.55,100.0
2.46509,1.398552,12,0.55,100.0
2.5567155,1.4844729,13,0.6,100.0
2.5017018,1.3474569,13,0.6,100.0
2.4004319,1.3707309,13,0.6,100.0
2.4295216,1.3035735,13,0.6,100.0
2.4502048,1.3021514,13,0.6,100.0
2.7841046,1.5894111,13,0.6,100.0
2.6266236,1.2235792,13,0.6,100.0
2.5875437,1.5590187,13,0.6,100.0
2.561994,1.3447304,13,0.6,100.0
2.6278641,1.8226885,13,0.6,100.0
2.6728947,1.5133879,13,0.6,100.0
2.5152118,1.4761425,13,0.6,100.0
2.6724963,1.6232878,13,0.6,100.0
2.5356674,1.3433746,13,0.6,100.0
2.3376956,1.0336745,13,0.6,100.0
2.5558772,1.2137612,13,0.6,100.0
2.6049454,1.3911481,13,0.6,100.0
2.607915,1.3770157,13,0.6,100.0
2.5185783,1.3894777,13,0.6,100.0
2.6005924,1.6059194,13,0.6,100.0
2.5345142,1.3117043,13,0.6,100.0
2.64636,1.5128531,13,0.6,100.0
2.6328928,1.2932706,13,0.6,100.0
2.735191,1.8021903,13,0.6,100.0
2.6646264,1.4725559,13,0.6,100.0
2.7319486,1.5754383,13,0.6,100.0
2.7073643,1.605991,13,0.6,100.0
2.8762264,1.782041,13,0.6,100.0
2.697662,1.6912522,13,0.6,100.0
2.8329663,1.548591,13,0.6,100.0
2.623994,1.2827601,13,0.6,100.0
2.6728375,1.4379712,13,0.6,100.0
2.7319531,1.6049267,13,0.6,100.0
2.4577897,1.3177208,13,0.6,100.0
2.4771612,1.4840444,13,0.6,100.0
2.3744931,1.1236674,13,0.6,100.0
2.5978003,1.3563535,13,0.6,100.0
2.891707,1.7769395,13,0.6,100.0
2.453477,1.2539779,13,0.6,100.0
2.6862264,1.5409815,13,0.6,100.0
2.7381907,1.6921372,13,0.6,100.0
2.3998399,1.1128998,13,0.6,100.0
2.3151157,0.98873776,13,0.6,100.0
2.3751512,1.2173586,13,0.6,100.0
2.4143121,1.210133,13,0.6,100.0
2.6241539,1.4635894,13,0.6,100.0
2.861278,1.5457519,13,0.6,100.0
2.5025568,1.5056623,13,0.6,100.0
2.5771484,1.4055262,13,0.6,100.0
2.6001112,1.5743195,13,0.6,100.0
2.6554484,1.8100945,14,0.65,100.0
2.381418,1.144952,14,0.65,100.0
2.2746818,0.9189183,14,0.65,100.0
2.5613942,1.2611412,14,0.65,100.0
2.3806622,1.2044822,14,0.65,100.0
2.5704088,1.5229756,14,0.65,100.0
2.2697968,1.00247,14,0.65,100.0
2.3543887,1.5819275,14,0.65,100.0
2.3294783,1.3372365,14,0.65,100.0
2.4253745,1.2824519,14,0.65,100.0
2.428518,1.4110135,14,0.65,100.0
2.4457607,1.142323,14,0.65,100.0
2.3704233,1.3342708,14,0.65,100.0
2.4666498,1.3978462,14,0.65,100.0
2.498187,1.5934772,14,0.65,100.0
2.8724706,1.7448995,14,0.65,100.0
2.4628842,1.3280121,14,0.65,100.0
2.8353355,1.732208,14,0.65,100.0
2.5040104,1.3942989,14,0.65,100.0
2.4814677,1.4541068,14,0.65,100.0
2.5748572,1.3598818,14,0.65,100.0
2.6448574,1.346914,14,0.65,100.0
2.5438247,1.3952945,14,0.65,100.0
2.6958556,1.5141203,14,0.65,100.0
2.8751817,1.6970181,14,0.65,100.0
2.6391625,1.504909,14,0.65,100.0
2.4363089,1.2836485,14,0.65,100.0
2.6860046,1.8335006,14,0.65,100.0
2.4760375,1.1989677,14,0.65,100.0
2.2360544,1.1483325,14,0.65,100.0
2.4783685,1.3282726,14,0.65,100.0
3.0825052,2.552135,14,0.65,100.0
2.3959477,1.1325266,14,0.65,100.0
2.3083584,1.0183476,14,0.65,100.0
2.2422867,1.2283494,14,0.65,100.0
2.3310375,1.6108973,14,0.65,100.0
2.4911547,1.4829466,14,0.65,100.0
2.6511574,1.464526,14,0.65,100.0
2.443455,1.3777566,14,0.65,100.0
2.6900628,1.8520089,14,0.65,100.0
2.6012428,1.6304401,14,0.65,100.0
2.563729,1.5683126,14,0.65,100.0
2.4608881,1.3574538,14,0.65,100.0
2.5999289,1.5784569,14,0.65,100.0
2.6029093,1.5067613,14,0.65,100.0
2.3888004,1.3588747,14,0.65,100.0
2.3061304,1.1478031,14,0.65,100.0
2.7886443,1.5517725,14,0.65,100.0
2.565499,1.6025034,14,0.65,100.0
2.3453608,1.363827,14,0.65,100.0
2.2115924,1.1660699,15,0.7,100.0
2.2243698,1.3075054,15,0.7,100.0
2.488143,1.3240207,15,0.7,100.0
2.7351975,1.8570011,15,0.7,100.0
2.5288427,1.4513743,15,0.7,100.0
2.4184208,1.6000025,15,0.7,100.0
2.3891945,1.3792461,15,0.7,100.0
2.559832,1.6832348,15,0.7,100.0
2.559058,1.7138872,15,0.7,100.0
2.4124122,1.2651112,15,0.7,100.0
2.5655649,1.2727757,15,0.7,100.0
2.4512372,1.4300501,15,0.7,100.0
2.2988963,1.1739432,15,0.7,100.0
2.359296,1.2114657,15,0.7,100.0
2.2223039,1.0749886,15,0.7,100.0
2.27944,1.0835745,15,0.7,100.0
2.225171,1.3514956,15,0.7,100.0
2.3841639,1.3470538,15,0.7,100.0
2.3133907,1.2401392,15,0.7,100.0
2.4169533,1.3624238,15,0.7,100.0
2.4309163,1.46671,15,0.7,100.0
2.1920109,1.0237226,15,0.7,100.0
2.2112646,1.0252585,15,0.7,100.0
2.4416194,1.4880863,15,0.7,100.0
2.57722,1.8324063,15,0.7,100.0
2.4935277,1.3767344,15,0.7,100.0
2.46874,1.3372748,15,0.7,100.0
2.3385267,1.522813,15,0.7,100.0
2.3343797,1.4933717,15,0.7,100.0
2.520809,1.7590655,15,0.7,100.0
2.4368305,1.2114686,15,0.7,100.0
2.2119143,1.0776573,15,0.7,100.0
2.4396088,1.395829,15,0.7,100.0
2.345608,1.0073317,15,0.7,100.0
2.4995537,1.7842911,15,0.7,100.0
2.5650926,1.5178485,15,0.7,100.0
2.338459,1.2255626,15,0.7,100.0
2.6269398,1.7692896,15,0.7,100.0
2.365652,1.4616429,15,0.7,100.0
2.5333571,1.6100852,15,0.7,100.0
2.5828831,1.7715434,15,0.7,100.0
2.2862077,1.1876307,15,0.7,100.0
2.3724892,1.2480366,15,0.7,100.0
2.3211818,1.2691611,15,0.7,100.0
2.5889323,1.7218062,15,0.7,100.0
2.2659388,1.1730416,15,0.7,100.0
2.3514817,1.3125895,15,0.7,100.0
2.5554628,1.4309357,15,0.7,100.0
2.232084,1.1131078,15,0.7,100.0
2.2989342,1.4173309,15,0.7,100.0
2.322297,1.286899,16,0.75,100.0
2.2553146,1.2844062,16,0.75,100.0
2.3166642,1.2914516,16,0.75,100.0
2.2847593,1.1395793,16,0.75,100.0
2.6618614,1.7773372,16,0.75,100.0
